age,home_owner,income,current_address_year,personal_account_m,personal_account_y,has_debt,amount_requested,risk_score,risk_score_2,risk_score_3,risk_score_4,risk_score_5,ext_quality_score,ext_quality_score_2,inquiries_last_month,e_signed,total_employment_years,income_to_loan_ratio,composite_risk_score,pay_bi-weekly,pay_monthly,pay_semi-monthly,pay_weekly
37,0,4545,0,2,2,1,500,68200,0.556087395,0.82616942,0.769486719,0.782033609,0.551325,0.651325,7,1,3.0,9.09,0.73344428575,False,False,False,True
37,0,5050,2,2,3,0,1200,53300,0.716882353,0.955175974,0.709073438,0.878557781,0.798524,0.598524,2,1,3.0,4.208333333333333,0.8149223865,True,False,False,False
30,0,2470,8,2,3,0,1000,70000,0.763265546,0.901362453,0.481952344,0.728052634,0.708154,0.908154,7,1,5.0,2.47,0.71865824425,True,False,False,False
25,1,1785,5,6,4,1,350,44850,0.753168908,0.887939935,0.395052344,0.674222258,0.507076,0.507076,7,1,2.4166666666666665,5.1,0.67759586125,True,False,False,False
52,0,2785,3,6,7,1,600,64600,0.780833613,0.956242144,0.649769531,0.765913589,0.495489,0.695489,4,1,3.25,4.641666666666667,0.78818971925,False,False,True,False
30,1,4005,3,6,2,1,500,47000,0.70212521,0.881105225,0.699782031,0.786140839,0.854302,0.854302,3,0,6.0,8.01,0.7672883262499999,False,False,False,True
52,1,3090,9,6,3,1,1400,84600,0.612069748,0.921507452,0.586988281,0.878088872,0.617521,0.617521,6,1,1.0,2.2071428571428573,0.74966358825,False,False,False,True
40,1,2240,2,3,3,1,500,77900,0.705869748,0.818234872,0.496754688,0.697310021,0.830514,0.630514,4,1,2.0,4.48,0.67954233225,False,False,True,False
24,0,2130,2,7,4,1,500,52750,0.726694958,0.905896481,0.607139844,0.815504962,0.683262,0.483262,6,0,5.0,4.26,0.76380906125,False,True,False,False
33,0,3275,2,1,3,1,700,56650,0.744252941,0.922652182,0.65553125,0.641511597,0.552426,0.652426,7,0,2.0,4.678571428571429,0.7409869925,True,False,False,False
42,1,4535,3,2,3,1,1100,86200,0.756764706,0.846280751,0.556759375,0.564846736,0.674429,0.574429,4,1,3.0,4.122727272727273,0.6811628919999999,False,False,True,False
59,1,2685,11,3,1,1,600,51900,0.640294958,0.884427186,0.491796875,0.589001524,0.564037,0.564037,6,1,6.0,4.475,0.65138013575,True,False,False,False
29,1,6680,3,3,3,1,1600,43150,0.649868067,0.867536811,0.843345313,0.856627742,0.858923,0.858923,7,0,2.0833333333333335,4.175,0.8043444832500001,False,False,False,True
39,1,5060,2,6,3,1,400,44700,0.669038655,0.885583139,0.671742188,0.767346841,0.648639,0.648639,13,0,6.0,12.65,0.74842770575,False,False,True,False
27,0,1870,3,5,2,1,500,48450,0.740715966,0.835147693,0.450189844,0.537319742,0.445005,0.545005,6,1,2.0,3.74,0.64084331125,True,False,False,False
58,0,5185,1,5,3,1,1700,69500,0.675528571,0.967476208,0.625514063,0.917122954,0.739848,0.839848,3,0,2.0833333333333335,3.05,0.7964104489999999,True,False,False,False
37,1,2025,2,7,2,1,600,35700,0.752851261,0.906884091,0.569307031,0.843372515,0.60544,0.60544,5,0,3.0,3.375,0.7681037245,True,False,False,False
28,0,2690,2,7,4,1,900,73750,0.715768908,0.90119411,0.419779688,0.602194287,0.551825,0.751825,5,1,2.0,2.988888888888889,0.65973424825,True,False,False,False
37,1,2685,10,6,3,1,500,58050,0.609245378,0.910374394,0.360482812,0.670421359,0.597029,0.397029,5,1,3.0,5.37,0.63763098575,True,False,False,False
45,0,4100,4,2,7,1,1600,89800,0.788778992,0.800390555,0.51951875,0.658873199,0.79886,0.59886,9,0,4.0,2.5625,0.691890374,True,False,False,False
39,1,2405,6,2,3,0,1200,60300,0.517364706,0.855202909,0.488825781,0.551040455,0.515911,0.615911,5,1,1.0,2.004166666666667,0.60310846275,True,False,False,False
31,0,2900,7,2,4,1,700,50250,0.796069748,0.960708835,0.748342969,0.955943974,0.636366,0.636366,6,1,5.0,4.142857142857143,0.8652663814999999,True,False,False,False
58,0,4590,2,2,2,1,600,85950,0.630905042,0.901328784,0.537672656,0.748000934,0.700224,0.700224,7,0,10.083333333333334,7.65,0.7044768540000002,True,False,False,False
48,0,2600,0,2,4,0,400,47650,0.756648739,0.87432663,0.588459375,0.728584007,0.631085,0.531085,5,1,2.0,6.5,0.73700468775,True,False,False,False
80,1,6610,1,4,1,0,900,76800,0.572263866,0.860892889,0.642803906,0.783499377,0.571658,0.771658,6,1,2.0,7.344444444444444,0.7148650095000001,False,False,True,False
41,0,4510,3,2,3,1,600,52350,0.705021849,0.921586012,0.648517188,0.877991325,0.827853,0.527853,6,0,3.0,7.516666666666667,0.7882790935,False,True,False,False
38,1,2695,1,2,3,1,1000,60600,0.801083193,0.883405908,0.551154688,0.753567086,0.733756,0.733756,6,0,1.0,2.695,0.74730271875,True,False,False,False
32,0,4140,5,7,3,1,1200,61300,0.735865546,0.903618244,0.489871875,0.775210474,0.599337,0.799337,7,1,1.0,3.45,0.72614153475,True,False,False,False
59,0,3255,2,2,3,0,600,38700,0.610590756,0.780200664,0.508417969,0.601828059,0.394873,0.494873,6,1,4.0,5.425,0.625259362,True,False,False,False
57,1,5120,11,6,3,1,600,56300,0.713223529,0.862037619,0.390217188,0.552455738,0.466862,0.366862,13,0,2.0,8.533333333333333,0.6294835185000001,False,False,True,False
31,1,3545,3,5,3,1,1200,73300,0.626192437,0.793578291,0.525011719,0.501467907,0.66083,0.66083,5,1,2.0,2.9541666666666666,0.6115625885,True,False,False,False
49,1,6785,9,1,10,0,800,63800,0.554518487,0.941697342,0.518828125,0.853419825,0.604812,0.404812,5,1,10.0,8.48125,0.7171159447500001,False,False,True,False
26,1,2457,5,7,4,0,1150,58350,0.662942857,0.855337583,0.633828125,0.807678979,0.834999,0.834999,6,1,1.4166666666666667,2.1365217391304347,0.7399468859999999,True,False,False,False
46,0,3210,4,5,3,1,600,74200,0.756169748,0.913662686,0.334710937,0.644117121,0.570704,0.470704,8,0,3.0,5.35,0.662165123,True,False,False,False
29,1,2618,7,2,4,1,1100,73200,0.636080672,0.910206051,0.699065625,0.827021463,0.777607,0.877607,4,1,0.5833333333333334,2.38,0.76809345275,True,False,False,False
60,0,3530,0,2,2,1,800,35150,0.367184034,0.894606303,0.458180469,0.647276265,0.61104,0.71104,20,0,2.0,4.4125,0.59181176775,False,False,True,False
29,0,4140,3,4,3,1,1050,74650,0.750876471,0.985432753,0.709817188,0.821026619,0.695992,0.695992,2,1,4.0,3.942857142857143,0.81678825775,False,False,False,True
48,1,3155,10,5,3,1,700,52700,0.764964706,0.948464715,0.672175,0.768932403,0.653666,0.753666,9,0,0.5,4.507142857142857,0.788634206,True,False,False,False
28,0,3685,8,6,1,1,600,71950,0.677035294,0.876717095,0.377923438,0.612932125,0.665699,0.565699,5,1,2.0,6.141666666666667,0.6361519880000001,True,False,False,False
32,0,3020,2,9,1,1,1100,47250,0.687913445,0.863103789,0.500423438,0.611443255,0.628586,0.428586,10,0,0.4166666666666667,2.7454545454545456,0.66572098175,True,False,False,False
66,1,3240,3,3,1,0,800,79200,0.682605882,0.87887188,0.461909375,0.552029613,0.756476,0.456476,5,1,3.0,4.05,0.6438541874999999,True,False,False,False
55,0,2030,2,1,3,1,700,56650,0.628543697,0.902406177,0.673438281,0.64532362,0.66275,0.66275,10,0,2.0,2.9,0.7124279437500001,True,False,False,False
52,1,2660,10,6,3,1,700,38450,0.657581513,0.851892171,0.429410938,0.590446755,0.284985,0.384985,15,1,5.0,3.8,0.63233284425,False,False,True,False
35,0,3560,7,0,0,1,450,40850,0.553169748,0.856437421,0.738378906,0.822196324,0.556424,0.556424,7,1,7.0,7.911111111111111,0.74254559975,False,False,False,True
29,1,3734,1,7,2,1,600,60900,0.880558824,0.913539235,0.745614063,0.795241775,0.674577,0.774577,5,0,1.0,6.223333333333334,0.83373847425,True,False,False,False
34,0,5090,5,8,3,1,400,51550,0.695432773,0.878804543,0.543398437,0.734442799,0.57813,0.67813,6,0,4.0,12.725,0.713019638,True,False,False,False
64,1,2630,4,5,5,1,1200,73700,0.80189916,0.83505791,0.609154688,0.539629203,0.457063,0.757063,3,1,2.25,2.191666666666667,0.69643524025,True,False,False,False
42,1,3835,5,7,2,1,500,58050,0.72040084,0.860892889,0.519411719,0.728432553,0.609859,0.409859,4,0,6.0,7.67,0.7072845002500001,True,False,False,False
42,0,2785,3,2,3,0,600,48250,0.683534454,0.88100422,0.518460938,0.696912134,0.85853,0.75853,9,1,1.0,4.641666666666667,0.6949779365,True,False,False,False
39,1,8375,0,3,2,1,1050,72000,0.680221008,0.860836775,0.589621094,0.509202333,0.780626,0.780626,4,1,2.0,7.976190476190476,0.6599703024999999,False,False,False,True
46,1,2520,1,2,3,0,800,56650,0.84110084,0.810412552,0.568491406,0.721447696,0.692133,0.692133,8,1,2.0,3.15,0.7353631235,True,False,False,False
53,1,3535,5,2,2,1,1700,82100,0.701885714,0.894617526,0.710557813,0.835643222,0.706964,0.506964,5,1,10.0,2.0794117647058825,0.78567606875,False,False,False,True
49,0,6590,11,8,2,1,800,71800,0.694994958,0.861925391,0.549148438,0.680179452,0.612362,0.812362,5,0,5.0,8.2375,0.69656205975,True,False,False,False
44,1,3585,1,3,2,1,600,38300,0.823716807,0.89459508,0.648592188,0.818693199,0.545114,0.745114,8,0,1.4166666666666667,5.975,0.7963993185,True,False,False,False
45,1,2415,7,2,0,1,700,73600,0.606789076,0.759932214,0.395772656,0.57115989,0.645178,0.645178,6,0,5.416666666666667,3.45,0.5834134590000001,True,False,False,False
38,1,2625,3,2,8,1,900,61750,0.74432521,0.858569761,0.631133594,0.679923606,0.736683,0.636683,3,0,6.0,2.9166666666666665,0.72848804275,False,False,False,True
73,0,1765,8,1,2,1,700,58550,0.637520168,0.913752469,0.685839062,0.723101711,0.718004,0.518004,6,1,10.0,2.5214285714285714,0.7400533524999999,True,False,False,False
40,0,3075,9,6,3,1,900,66750,0.600869748,0.778943706,0.4828625,0.516577377,0.649694,0.449694,8,0,0.5,3.4166666666666665,0.59481333275,True,False,False,False
25,0,3015,4,7,3,1,900,77500,0.789981513,0.960787395,0.601778906,0.865232388,0.865534,0.565534,4,1,2.0,3.35,0.8044450504999999,False,False,False,True
28,0,2290,1,4,2,1,600,65950,0.84822437,0.844103519,0.320746094,0.668630436,0.599573,0.599573,2,1,1.8333333333333335,3.816666666666667,0.67042610475,True,False,False,False
49,0,2785,6,1,4,0,400,37800,0.673555462,0.849602711,0.624917969,0.746861178,0.721179,0.421179,4,0,10.0,6.9625,0.72373433,True,False,False,False
28,0,4435,0,5,2,1,1000,73800,0.681813445,0.84864877,0.566989063,0.757278995,0.668993,0.568993,4,0,2.0833333333333335,4.435,0.71368256825,True,False,False,False
35,0,2360,3,8,2,1,450,43350,0.429505882,0.862093733,0.590270313,0.599987507,0.770551,0.670551,7,1,4.083333333333333,5.2444444444444445,0.6204643587500001,True,False,False,False
58,0,2871,4,2,7,1,400,60050,0.622079832,0.857593374,0.3891,0.55145289,0.565448,0.465448,4,0,1.4166666666666667,7.1775,0.6050565240000001,False,False,True,False
43,0,4085,1,3,2,1,900,53300,0.554636134,0.911339558,0.576490625,0.525849448,0.276971,0.576971,12,1,3.0,4.538888888888889,0.6420789412500001,False,False,True,False
37,0,1630,2,2,4,1,700,58950,0.71720084,0.863193572,0.7618125,0.807860382,0.802888,0.502888,5,1,5.0,2.3285714285714287,0.7875168235,True,False,False,False
51,0,4770,0,2,3,1,1900,89200,0.773621849,0.845158467,0.776857813,0.848557892,0.507991,0.507991,17,1,1.0,2.5105263157894737,0.81104900525,True,False,False,False
69,1,3270,3,2,4,1,1000,35400,0.648737815,0.873226791,0.568709375,0.656927399,0.492291,0.592291,7,0,2.0,3.27,0.686900345,False,True,False,False
39,0,4700,2,3,8,1,900,58250,0.690737815,0.851981954,0.741104688,0.900751366,0.800286,0.500286,11,0,3.0,5.222222222222222,0.7961439557500001,False,False,False,True
43,0,2745,3,1,5,1,700,63300,0.847732773,0.897827258,0.531813281,0.769235311,0.77879,0.57879,6,0,3.0,3.9214285714285713,0.76165215575,True,False,False,False
31,0,2265,1,2,2,1,600,39150,0.704766387,0.815990303,0.487248437,0.616401879,0.599586,0.499586,4,1,1.0,3.775,0.6561017515,True,False,False,False
29,1,2795,3,1,4,1,500,39550,0.68549916,0.885616807,0.321942969,0.831369992,0.578424,0.578424,4,1,2.0,5.59,0.681107232,False,False,True,False
34,0,3180,2,2,4,1,700,45950,0.704982353,0.829424044,0.374514844,0.434460169,0.564988,0.364988,8,1,2.0,4.542857142857143,0.5858453525,True,False,False,False
48,1,3665,2,7,3,1,800,58800,0.778806723,0.901250224,0.539476563,0.575526389,0.452489,0.652489,8,0,3.0,4.58125,0.69876497475,True,False,False,False
38,0,2655,3,6,3,1,1100,49800,0.474747899,0.863171126,0.521078906,0.757994337,0.354418,0.354418,12,0,1.0,2.4136363636363636,0.6542480669999999,True,False,False,False
38,0,3827,3,2,3,0,1100,51300,0.64585042,0.879904381,0.500933594,0.607514861,0.696242,0.596242,9,1,2.0,3.479090909090909,0.658550814,True,False,False,False
39,0,5617,10,2,11,0,800,68150,0.722488235,0.932696624,0.5181125,0.850451496,0.851824,0.751824,10,0,6.0,7.02125,0.75593721375,True,False,False,False
43,1,2965,10,3,2,1,400,73700,0.768468908,0.90119411,0.531721875,0.697859363,0.7651,0.8651,11,1,2.0,7.4125,0.7248110640000001,False,False,False,True
34,0,2140,3,2,8,1,4800,53400,0.668204202,0.858670767,0.596258594,0.554849911,0.762426,0.762426,4,0,2.0,0.44583333333333336,0.6694958685000001,True,False,False,False
40,0,3245,4,6,3,1,600,78300,0.845402521,0.884472078,0.449321094,0.664383732,0.885068,0.785068,6,1,5.0,5.408333333333333,0.71089485625,True,False,False,False
52,0,2610,2,6,3,1,700,52100,0.692705882,0.918084486,0.665988281,0.918421866,0.63695,0.43695,9,1,0.75,3.7285714285714286,0.79880012875,False,False,False,True
25,1,2775,5,10,4,1,1200,38600,0.599552941,0.85631397,0.521475781,0.652364951,0.698686,0.498686,10,0,1.1666666666666667,2.3125,0.65742691075,True,False,False,False
67,0,2120,1,6,3,1,800,79550,0.79625042,0.898018046,0.6351875,0.748842061,0.681711,0.681711,7,1,2.0,2.65,0.76957450675,False,True,False,False
43,0,2775,2,2,5,1,800,60750,0.656205042,0.933919914,0.75370625,0.724799366,0.85639,0.75639,4,1,5.0,3.46875,0.767157643,True,False,False,False
25,0,3440,6,1,3,0,400,64250,0.664303361,0.873316574,0.724188281,0.807147606,0.712582,0.512582,5,0,4.583333333333333,8.6,0.7672389555,False,False,False,True
29,1,3755,2,7,3,1,900,69150,0.562807563,0.847380589,0.388132031,0.641976228,0.79073,0.79073,6,1,6.0,4.1722222222222225,0.61007410275,False,True,False,False
29,1,2542,2,2,4,0,750,66300,0.603022689,0.899162776,0.534921875,0.718571779,0.551937,0.851937,6,1,2.0,3.3893333333333335,0.6889197797500001,True,False,False,False
45,0,3640,3,5,3,1,600,40500,0.696454622,0.880027833,0.5163625,0.646883511,0.518016,0.518016,5,0,3.0,6.066666666666666,0.6849321165,True,False,False,False
58,0,3190,3,4,3,1,1200,81450,0.827104202,0.984400251,0.653392188,0.981387405,0.922073,0.922073,3,0,4.0,2.658333333333333,0.8615710115,True,False,False,False
60,1,3470,7,2,4,0,400,67300,0.759839496,0.914672742,0.586855469,0.748999505,0.578549,0.778549,5,0,3.0,8.675,0.7525918030000001,False,False,True,False
43,0,2060,1,6,1,1,700,66600,0.569085714,0.882272401,0.5485125,0.644594587,0.575093,0.675093,3,1,4.0,2.942857142857143,0.6611163005,True,False,False,False
77,1,3987,2,1,1,1,1300,82300,0.753444538,0.890027384,0.707810156,0.864521324,0.479876,0.779876,4,1,2.0,3.066923076923077,0.8039508505,True,False,False,False
56,0,2070,4,5,3,1,700,43750,0.712889076,0.896828425,0.57740625,0.801158752,0.428472,0.628472,5,0,2.0,2.9571428571428573,0.74707062575,True,False,False,False
50,0,3020,1,2,2,1,400,54750,0.620557143,0.824968576,0.726773437,0.750854603,0.481581,0.381581,3,1,5.25,7.55,0.73078843975,False,False,False,True
39,0,1815,2,2,3,0,950,42350,0.64757395,0.904751751,0.84624375,0.833057379,0.505498,0.705498,7,0,2.0,1.9105263157894736,0.8079067075,False,False,False,True
46,0,2060,6,6,3,1,1200,78050,0.798312605,0.877749596,0.617794531,0.617752986,0.888921,0.888921,4,0,5.0,1.7166666666666666,0.7279024295000001,True,False,False,False
36,1,6560,11,4,2,1,2800,96300,0.658622689,0.973042737,0.311898438,0.679245913,0.86198,0.76198,6,1,5.0,2.342857142857143,0.65570244425,False,True,False,False
46,0,2770,5,1,5,1,2800,74350,0.647463866,0.884528192,0.576019531,0.749851755,0.609812,0.709812,5,1,7.0,0.9892857142857143,0.714465836,True,False,False,False
45,1,3105,11,3,3,1,1150,74550,0.73512521,0.894494074,0.459580469,0.773758397,0.543365,0.643365,2,1,0.16666666666666666,2.7,0.7157395375,False,True,False,False
64,1,6139,10,1,11,1,1000,90000,0.689495798,0.855225355,0.586103906,0.697865353,0.815481,0.515481,6,0,0.5,6.139,0.7071726030000001,True,False,False,False
36,0,2635,1,5,2,0,500,53000,0.648778151,0.91146301,0.527120313,0.814450774,0.776592,0.676592,6,1,2.4166666666666665,5.27,0.7254530619999999,False,True,False,False
23,0,2460,4,3,1,1,600,61950,0.757378992,0.756441911,0.544175781,0.53268114,0.60464,0.60464,6,1,4.0,4.1,0.647669456,True,False,False,False
34,0,3755,4,2,5,1,800,79550,0.747903361,0.896906985,0.714089844,0.88639061,0.787037,0.587037,5,0,4.0,4.69375,0.8113227,False,False,False,True
39,1,3030,2,7,4,1,900,56600,0.76955042,0.850837224,0.69934375,0.804821032,0.516917,0.716917,12,1,5.0,3.3666666666666667,0.7811381065,False,False,False,True
34,0,1765,2,2,3,0,800,70850,0.556115966,0.85418163,0.49960625,0.618760969,0.432487,0.432487,4,0,3.0,2.20625,0.63216620375,True,False,False,False
64,0,1640,4,8,2,1,600,36800,0.750472269,0.954109804,0.762288281,0.927717039,0.854668,0.554668,11,0,5.083333333333333,2.7333333333333334,0.84864684825,True,False,False,False
58,1,6250,2,2,3,1,1800,76800,0.677940336,0.793533399,0.606682031,0.536836287,0.255152,0.255152,17,1,3.0,3.4722222222222223,0.65374801325,True,False,False,False
39,0,3875,1,1,2,1,900,48600,0.479338655,0.84963638,0.58905,0.652963922,0.556291,0.556291,9,0,10.75,4.305555555555555,0.64274723925,True,False,False,False
25,0,3011,4,2,6,1,900,39950,0.66925042,0.854170408,0.683527344,0.60453712,0.530643,0.430643,9,0,5.0,3.3455555555555554,0.7028713229999999,False,False,False,True
48,0,5060,1,3,1,1,2900,46000,0.569594958,0.941798348,0.38016875,0.623276354,0.513171,0.413171,15,1,2.0,1.7448275862068965,0.6287096025,False,False,True,False
30,1,3585,2,11,3,1,800,64050,0.704457143,0.847481595,0.650735937,0.660218316,0.481236,0.581236,5,0,6.333333333333333,4.48125,0.71572324775,False,True,False,False
41,0,6680,0,0,0,1,900,55800,0.686189916,0.835069133,0.654616406,0.68854622,0.712739,0.812739,8,1,2.0,7.4222222222222225,0.71610541875,False,False,False,True
23,1,1980,9,2,4,1,900,71200,0.642714286,0.793645628,0.481232031,0.543538772,0.49667,0.69667,6,1,5.0,2.2,0.61528267925,True,False,False,False
46,0,3155,9,6,3,1,950,68050,0.729955462,0.841757946,0.591303906,0.743856911,0.538191,0.538191,6,1,2.0,3.3210526315789473,0.72671855625,True,False,False,False
30,0,4570,3,2,3,1,900,44100,0.621573109,0.855214132,0.629645312,0.807230606,0.59369,0.69369,15,0,2.0,5.0777777777777775,0.72841578975,True,False,False,False
43,1,2705,2,1,4,0,1100,74250,0.747417647,0.943919465,0.587260938,0.678877973,0.779435,0.579435,3,1,2.0833333333333335,2.459090909090909,0.7393690057500001,True,False,False,False
22,0,5060,5,6,3,1,500,51300,0.716786555,0.881116448,0.370055469,0.676494925,0.386083,0.386083,3,1,1.5,10.12,0.66111334925,False,False,False,True
45,1,2485,8,2,7,0,900,80750,0.703581513,0.881195008,0.471152344,0.6140445,0.513442,0.713442,2,0,3.0,2.761111111111111,0.6674933412499999,False,True,False,False
46,0,3055,6,1,7,0,1600,63000,0.672706723,0.944985635,0.533710156,0.716046689,0.66495,0.76495,7,1,6.0,1.909375,0.71686230075,False,False,True,False
34,0,2770,6,2,3,0,1350,78350,0.704504202,0.77666547,0.520475781,0.575753997,0.638848,0.438848,7,1,5.0,2.051851851851852,0.6443498625,True,False,False,False
29,1,5210,5,7,3,1,600,60700,0.812261345,0.853115461,0.464028125,0.63600791,0.688833,0.688833,8,1,2.0,8.683333333333334,0.69135321025,True,False,False,False
33,0,2530,1,2,6,1,600,64200,0.582626891,0.869770156,0.571460156,0.600082487,0.523875,0.423875,5,1,1.0833333333333333,4.216666666666667,0.6559849225,False,False,False,True
49,0,5020,1,3,2,1,900,64450,0.676753782,0.936007362,0.781060938,0.963083708,0.493375,0.593375,6,0,2.0,5.5777777777777775,0.8392264475,True,False,False,False
31,0,4605,2,7,2,1,550,40300,0.640690756,0.755398186,0.518621875,0.763164312,0.584499,0.684499,5,0,5.416666666666667,8.372727272727273,0.6694687822500001,True,False,False,False
36,1,2390,4,6,4,0,900,75450,0.740738655,0.90810738,0.717214063,0.747741666,0.55881,0.55881,6,1,2.0,2.6555555555555554,0.778450441,False,False,False,True
72,0,3595,4,1,5,1,1450,82550,0.753055462,0.882317292,0.713196094,0.93471302,0.653296,0.753296,5,1,3.0,2.4793103448275864,0.8208204670000001,False,True,False,False
34,1,3035,4,2,3,0,1200,49300,0.676819328,0.76094227,0.578066406,0.422116233,0.512277,0.412277,11,0,3.0,2.529166666666667,0.6094860592500001,True,False,False,False
47,0,4045,5,2,5,0,600,53400,0.79087395,0.892339289,0.919130469,0.833580195,0.777174,0.677174,7,1,3.0,6.741666666666666,0.8589809757500001,False,False,False,True
53,0,4205,3,4,2,1,1100,49850,0.763098319,0.888860208,0.448016406,0.719462535,0.723549,0.623549,5,0,4.0,3.8227272727272728,0.704859367,True,False,False,False
